Saison	Kalenderwoche	Bundesland	Bundesland_ID	Altersgruppe	ARE_Konsultationsinzidenz
2013/14	2014-W23	Bundesweit	0	5-14	1279
2013/14	2014-W23	Bundesweit	0	15-34	1043
2013/14	2014-W23	Bundesweit	0	60+	295
2013/14	2014-W23	Bundesweit	0	35-59	618
2013/14	2014-W24	Bundesweit	0	00+	492
2013/14	2014-W24	Bundesweit	0	0-4	2240
2013/14	2014-W24	Bundesweit	0	5-14	717
2013/14	2014-W24	Bundesweit	0	15-34	611
2013/14	2014-W24	Bundesweit	0	60+	190
2013/14	2014-W24	Bundesweit	0	35-59	384
2013/14	2014-W25	Bundesweit	0	00+	516
2013/14	2014-W25	Bundesweit	0	0-4	2666
2013/14	2014-W25	Bundesweit	0	5-14	820
2013/14	2014-W25	Bundesweit	0	15-34	603
2013/14	2014-W25	Bundesweit	0	60+	167
2013/14	2014-W25	Bundesweit	0	35-59	398
2013/14	2014-W26	Bundesweit	0	00+	602
2013/14	2014-W26	Bundesweit	0	0-4	2711
2013/14	2014-W26	Bundesweit	0	5-14	1042
2013/14	2014-W26	Bundesweit	0	15-34	761
2013/14	2014-W26	Bundesweit	0	60+	184
2013/14	2014-W26	Bundesweit	0	35-59	462
2013/14	2014-W27	Bundesweit	0	00+	646
2013/14	2014-W27	Bundesweit	0	0-4	2939
2013/14	2014-W27	Bundesweit	0	5-14	1083
2013/14	2014-W27	Bundesweit	0	15-34	725
2013/14	2014-W27	Bundesweit	0	60+	253
2013/14	2014-W27	Bundesweit	0	35-59	518
2013/14	2014-W28	Bundesweit	0	00+	639
2013/14	2014-W28	Bundesweit	0	0-4	2818
2013/14	2014-W28	Bundesweit	0	5-14	1026
2013/14	2014-W28	Bundesweit	0	15-34	744
2013/14	2014-W28	Bundesweit	0	60+	248
2013/14	2014-W28	Bundesweit	0	35-59	516
2013/14	2014-W29	Bundesweit	0	00+	581
2013/14	2014-W29	Bundesweit	0	0-4	2724
2013/14	2014-W29	Bundesweit	0	5-14	906
2013/14	2014-W29	Bundesweit	0	15-34	706
2013/14	2014-W29	Bundesweit	0	60+	213
2013/14	2014-W29	Bundesweit	0	35-59	448
2013/14	2014-W30	Bundesweit	0	00+	540
2013/14	2014-W30	Bundesweit	0	0-4	2489
2013/14	2014-W30	Bundesweit	0	5-14	879
2013/14	2014-W30	Bundesweit	0	15-34	619
2013/14	2014-W30	Bundesweit	0	60+	198
2013/14	2014-W30	Bundesweit	0	35-59	437
2013/14	2014-W31	Bundesweit	0	00+	440
2013/14	2014-W31	Bundesweit	0	0-4	2136
2013/14	2014-W31	Bundesweit	0	5-14	704
2013/14	2014-W31	Bundesweit	0	15-34	491
2013/14	2014-W31	Bundesweit	0	60+	175
2013/14	2014-W31	Bundesweit	0	35-59	345
2013/14	2014-W32	Bundesweit	0	00+	435
2013/14	2014-W32	Bundesweit	0	0-4	1998
2013/14	2014-W32	Bundesweit	0	5-14	644
2013/14	2014-W32	Bundesweit	0	15-34	516
2013/14	2014-W32	Bundesweit	0	60+	173
2013/14	2014-W32	Bundesweit	0	35-59	346
2013/14	2014-W33	Bundesweit	0	00+	463
2013/14	2014-W33	Bundesweit	0	0-4	2021
2013/14	2014-W33	Bundesweit	0	5-14	629
2013/14	2014-W33	Bundesweit	0	15-34	579
2013/14	2014-W33	Bundesweit	0	60+	162
2013/14	2014-W33	Bundesweit	0	35-59	392
2013/14	2014-W34	Bundesweit	0	00+	440
2013/14	2014-W34	Bundesweit	0	0-4	1772
2013/14	2014-W34	Bundesweit	0	5-14	535
2013/14	2014-W34	Bundesweit	0	15-34	575
2013/14	2014-W34	Bundesweit	0	60+	162
2013/14	2014-W34	Bundesweit	0	35-59	383
2013/14	2014-W35	Bundesweit	0	00+	542
2013/14	2014-W35	Bundesweit	0	0-4	2214
2013/14	2014-W35	Bundesweit	0	5-14	744
2013/14	2014-W35	Bundesweit	0	15-34	725
2013/14	2014-W35	Bundesweit	0	60+	216
2013/14	2014-W35	Bundesweit	0	35-59	425
2013/14	2014-W36	Bundesweit	0	00+	647
2013/14	2014-W36	Bundesweit	0	0-4	2204
2013/14	2014-W36	Bundesweit	0	5-14	820
2013/14	2014-W36	Bundesweit	0	15-34	863
2013/14	2014-W36	Bundesweit	0	60+	268
2013/14	2014-W36	Bundesweit	0	35-59	570
2013/14	2014-W37	Bundesweit	0	00+	723
2013/14	2014-W37	Bundesweit	0	0-4	2488
2013/14	2014-W37	Bundesweit	0	5-14	887
2013/14	2014-W37	Bundesweit	0	15-34	997
2013/14	2014-W37	Bundesweit	0	60+	262
2013/14	2014-W37	Bundesweit	0	35-59	649
2013/14	2014-W38	Bundesweit	0	00+	858
2013/14	2014-W38	Bundesweit	0	0-4	3071
2013/14	2014-W38	Bundesweit	0	5-14	1014
2013/14	2014-W38	Bundesweit	0	15-34	1211
2013/14	2014-W38	Bundesweit	0	60+	285
2013/14	2014-W38	Bundesweit	0	35-59	767
2013/14	2014-W39	Bundesweit	0	00+	975
2013/14	2014-W39	Bundesweit	0	0-4	3569
2013/14	2014-W39	Bundesweit	0	5-14	1363
2013/14	2014-W39	Bundesweit	0	15-34	1441
2013/14	2014-W39	Bundesweit	0	60+	316
2013/14	2014-W39	Bundesweit	0	35-59	773
2014/15	2014-W40	Bundesweit	0	00+	1008
2014/15	2014-W40	Bundesweit	0	0-4	3534
2014/15	2014-W40	Bundesweit	0	5-14	1492
2014/15	2014-W40	Bundesweit	0	15-34	1327
2014/15	2014-W40	Bundesweit	0	60+	359
2014/15	2014-W40	Bundesweit	0	35-59	875
2014/15	2014-W41	Bundesweit	0	00+	1300
2014/15	2014-W41	Bundesweit	0	0-4	4105
2014/15	2014-W41	Bundesweit	0	5-14	1444
2014/15	2014-W41	Bundesweit	0	15-34	1781
2014/15	2014-W41	Bundesweit	0	60+	481
2014/15	2014-W41	Bundesweit	0	35-59	1244
2014/15	2014-W42	Bundesweit	0	00+	1193
2014/15	2014-W42	Bundesweit	0	0-4	4289
2014/15	2014-W42	Bundesweit	0	5-14	1355
2014/15	2014-W42	Bundesweit	0	15-34	1508
2014/15	2014-W42	Bundesweit	0	60+	455
2014/15	2014-W42	Bundesweit	0	35-59	1143
2014/15	2014-W43	Bundesweit	0	00+	1267
2014/15	2014-W43	Bundesweit	0	0-4	4899
2014/15	2014-W43	Bundesweit	0	5-14	1477
2014/15	2014-W43	Bundesweit	0	15-34	1583
2014/15	2014-W43	Bundesweit	0	60+	498
2014/15	2014-W43	Bundesweit	0	35-59	1162
2014/15	2014-W44	Bundesweit	0	00+	1064
2014/15	2014-W44	Bundesweit	0	0-4	4250
2014/15	2014-W44	Bundesweit	0	5-14	1244
2014/15	2014-W44	Bundesweit	0	15-34	1326
2014/15	2014-W44	Bundesweit	0	60+	418
2014/15	2014-W44	Bundesweit	0	35-59	964
2014/15	2014-W45	Bundesweit	0	00+	1209
2014/15	2014-W45	Bundesweit	0	0-4	4539
2014/15	2014-W45	Bundesweit	0	5-14	1576
2014/15	2014-W45	Bundesweit	0	15-34	1421
2014/15	2014-W45	Bundesweit	0	60+	477
2014/15	2014-W45	Bundesweit	0	35-59	1142
2014/15	2014-W46	Bundesweit	0	00+	1230
2014/15	2014-W46	Bundesweit	0	0-4	4585
2014/15	2014-W46	Bundesweit	0	5-14	1709
2014/15	2014-W46	Bundesweit	0	15-34	1468
2014/15	2014-W46	Bundesweit	0	60+	460
2014/15	2014-W46	Bundesweit	0	35-59	1146
2014/15	2014-W47	Bundesweit	0	00+	1227
2014/15	2014-W47	Bundesweit	0	0-4	4896
2014/15	2014-W47	Bundesweit	0	5-14	1877
2014/15	2014-W47	Bundesweit	0	15-34	1428
2014/15	2014-W47	Bundesweit	0	60+	443
2014/15	2014-W47	Bundesweit	0	35-59	1097
2014/15	2014-W48	Bundesweit	0	00+	1268
2014/15	2014-W48	Bundesweit	0	0-4	5260
2014/15	2014-W48	Bundesweit	0	5-14	2045
2014/15	2014-W48	Bundesweit	0	15-34	1468
2014/15	2014-W48	Bundesweit	0	60+	459
2014/15	2014-W48	Bundesweit	0	35-59	1088
2014/15	2014-W49	Bundesweit	0	00+	1370
2014/15	2014-W49	Bundesweit	0	0-4	5607
2014/15	2014-W49	Bundesweit	0	5-14	1969
2014/15	2014-W49	Bundesweit	0	15-34	1610
2014/15	2014-W49	Bundesweit	0	60+	511
2014/15	2014-W49	Bundesweit	0	35-59	1217
2014/15	2014-W50	Bundesweit	0	00+	1411
2014/15	2014-W50	Bundesweit	0	0-4	6128
2014/15	2014-W50	Bundesweit	0	5-14	2256
2014/15	2014-W50	Bundesweit	0	15-34	1583
2014/15	2014-W50	Bundesweit	0	60+	526
2014/15	2014-W50	Bundesweit	0	35-59	1204
2014/15	2014-W51	Bundesweit	0	00+	1402
2014/15	2014-W51	Bundesweit	0	0-4	5949
2014/15	2014-W51	Bundesweit	0	5-14	2163
2014/15	2014-W51	Bundesweit	0	15-34	1527
2014/15	2014-W51	Bundesweit	0	60+	590
2014/15	2014-W51	Bundesweit	0	35-59	1211
2014/15	2014-W52	Bundesweit	0	00+	572
2014/15	2014-W52	Bundesweit	0	0-4	3136
2014/15	2014-W52	Bundesweit	0	5-14	901
2014/15	2014-W52	Bundesweit	0	15-34	496
2014/15	2014-W52	Bundesweit	0	60+	276
2014/15	2014-W52	Bundesweit	0	35-59	459
2014/15	2015-W01	Bundesweit	0	00+	716
2014/15	2015-W01	Bundesweit	0	0-4	3258
2014/15	2015-W01	Bundesweit	0	5-14	811
2014/15	2015-W01	Bundesweit	0	15-34	716
2014/15	2015-W01	Bundesweit	0	60+	401
2014/15	2015-W01	Bundesweit	0	35-59	631
2014/15	2015-W02	Bundesweit	0	00+	1463
2014/15	2015-W02	Bundesweit	0	0-4	3981
2014/15	2015-W02	Bundesweit	0	5-14	1432
2014/15	2015-W02	Bundesweit	0	15-34	1729
2014/15	2015-W02	Bundesweit	0	60+	879
2014/15	2015-W02	Bundesweit	0	35-59	1443
2014/15	2015-W03	Bundesweit	0	00+	1369
2014/15	2015-W03	Bundesweit	0	0-4	4727
2014/15	2015-W03	Bundesweit	0	5-14	1787
2014/15	2015-W03	Bundesweit	0	15-34	1538
2014/15	2015-W03	Bundesweit	0	60+	639
2014/15	2015-W03	Bundesweit	0	35-59	1312
2014/15	2015-W04	Bundesweit	0	00+	1497
2014/15	2015-W04	Bundesweit	0	0-4	5840
2014/15	2015-W04	Bundesweit	0	5-14	2190
2014/15	2015-W04	Bundesweit	0	15-34	1670
2014/15	2015-W04	Bundesweit	0	60+	628
2014/15	2015-W04	Bundesweit	0	35-59	1358
2014/15	2015-W05	Bundesweit	0	00+	1907
2014/15	2015-W05	Bundesweit	0	0-4	6769
2014/15	2015-W05	Bundesweit	0	5-14	3107
2014/15	2015-W05	Bundesweit	0	15-34	2102
2014/15	2015-W05	Bundesweit	0	60+	716
2014/15	2015-W05	Bundesweit	0	35-59	1813
2014/15	2015-W06	Bundesweit	0	00+	2088
2014/15	2015-W06	Bundesweit	0	0-4	6895
2014/15	2015-W06	Bundesweit	0	5-14	3338
2014/15	2015-W06	Bundesweit	0	15-34	2297
2014/15	2015-W06	Bundesweit	0	60+	829
2014/15	2015-W06	Bundesweit	0	35-59	2031
2014/15	2015-W07	Bundesweit	0	00+	2397
2014/15	2015-W07	Bundesweit	0	0-4	6816
2014/15	2015-W07	Bundesweit	0	5-14	3296
2014/15	2015-W07	Bundesweit	0	15-34	2749
2014/15	2015-W07	Bundesweit	0	60+	1045
2014/15	2015-W07	Bundesweit	0	35-59	2449
2014/15	2015-W08	Bundesweit	0	00+	2402
2014/15	2015-W08	Bundesweit	0	0-4	6170
2014/15	2015-W08	Bundesweit	0	5-14	2772
2014/15	2015-W08	Bundesweit	0	15-34	2786
2014/15	2015-W08	Bundesweit	0	60+	1164
2014/15	2015-W08	Bundesweit	0	35-59	2555
2014/15	2015-W09	Bundesweit	0	00+	2686
2014/15	2015-W09	Bundesweit	0	0-4	6462
2014/15	2015-W09	Bundesweit	0	5-14	3062
2014/15	2015-W09	Bundesweit	0	15-34	3105
2014/15	2015-W09	Bundesweit	0	60+	1235
2014/15	2015-W09	Bundesweit	0	35-59	2975
2014/15	2015-W10	Bundesweit	0	00+	1943
2014/15	2015-W10	Bundesweit	0	0-4	5335
2014/15	2015-W10	Bundesweit	0	5-14	2547
2014/15	2015-W10	Bundesweit	0	15-34	2127
2014/15	2015-W10	Bundesweit	0	60+	910
2014/15	2015-W10	Bundesweit	0	35-59	2057
2014/15	2015-W11	Bundesweit	0	00+	1677
2014/15	2015-W11	Bundesweit	0	0-4	4734
2014/15	2015-W11	Bundesweit	0	5-14	2111
2014/15	2015-W11	Bundesweit	0	15-34	1815
2014/15	2015-W11	Bundesweit	0	60+	803
2014/15	2015-W11	Bundesweit	0	35-59	1781
2014/15	2015-W12	Bundesweit	0	00+	1457
2014/15	2015-W12	Bundesweit	0	0-4	4614
2014/15	2015-W12	Bundesweit	0	5-14	1845
2014/15	2015-W12	Bundesweit	0	15-34	1573
2014/15	2015-W12	Bundesweit	0	60+	705
2014/15	2015-W12	Bundesweit	0	35-59	1483
2014/15	2015-W13	Bundesweit	0	00+	1337
2014/15	2015-W13	Bundesweit	0	0-4	4076
2014/15	2015-W13	Bundesweit	0	5-14	1696
2014/15	2015-W13	Bundesweit	0	15-34	1504
2014/15	2015-W13	Bundesweit	0	60+	631
2014/15	2015-W13	Bundesweit	0	35-59	1352
2014/15	2015-W14	Bundesweit	0	00+	940
2014/15	2015-W14	Bundesweit	0	0-4	3326
2014/15	2015-W14	Bundesweit	0	5-14	1036
2014/15	2015-W14	Bundesweit	0	15-34	997
2014/15	2015-W14	Bundesweit	0	60+	449
2014/15	2015-W14	Bundesweit	0	35-59	968
2014/15	2015-W15	Bundesweit	0	00+	888
2014/15	2015-W15	Bundesweit	0	0-4	3273
2014/15	2015-W15	Bundesweit	0	5-14	848
2014/15	2015-W15	Bundesweit	0	15-34	956
2014/15	2015-W15	Bundesweit	0	60+	471
2014/15	2015-W15	Bundesweit	0	35-59	886
2014/15	2015-W16	Bundesweit	0	00+	960
2014/15	2015-W16	Bundesweit	0	0-4	3469
2014/15	2015-W16	Bundesweit	0	5-14	1035
2014/15	2015-W16	Bundesweit	0	15-34	1064
2014/15	2015-W16	Bundesweit	0	60+	526
2014/15	2015-W16	Bundesweit	0	35-59	906
2014/15	2015-W17	Bundesweit	0	00+	813
2014/15	2015-W17	Bundesweit	0	0-4	3115
2014/15	2015-W17	Bundesweit	0	5-14	1093
2014/15	2015-W17	Bundesweit	0	15-34	926
2014/15	2015-W17	Bundesweit	0	60+	393
2014/15	2015-W17	Bundesweit	0	35-59	717
2014/15	2015-W18	Bundesweit	0	00+	672
2014/15	2015-W18	Bundesweit	0	0-4	2728
2014/15	2015-W18	Bundesweit	0	5-14	1031
2014/15	2015-W18	Bundesweit	0	15-34	764
2014/15	2015-W18	Bundesweit	0	60+	286
2014/15	2015-W18	Bundesweit	0	35-59	572
2014/15	2015-W19	Bundesweit	0	00+	783
2014/15	2015-W19	Bundesweit	0	0-4	3182
2014/15	2015-W19	Bundesweit	0	5-14	1189
2014/15	2015-W19	Bundesweit	0	15-34	959
2014/15	2015-W19	Bundesweit	0	60+	316
2014/15	2015-W19	Bundesweit	0	35-59	640
2014/15	2015-W20	Bundesweit	0	00+	567
2014/15	2015-W20	Bundesweit	0	0-4	2444
2014/15	2015-W20	Bundesweit	0	5-14	831
2014/15	2015-W20	Bundesweit	0	15-34	623
2014/15	2015-W20	Bundesweit	0	60+	253
2014/15	2015-W20	Bundesweit	0	35-59	480
2014/15	2015-W21	Bundesweit	0	00+	716
2014/15	2015-W21	Bundesweit	0	0-4	2863
2014/15	2015-W21	Bundesweit	0	5-14	957
2014/15	2015-W21	Bundesweit	0	15-34	879
2014/15	2015-W21	Bundesweit	0	60+	294
2014/15	2015-W21	Bundesweit	0	35-59	617
2014/15	2015-W22	Bundesweit	0	00+	601
2014/15	2015-W22	Bundesweit	0	0-4	2295
2014/15	2015-W22	Bundesweit	0	5-14	793
2014/15	2015-W22	Bundesweit	0	15-34	722
2014/15	2015-W22	Bundesweit	0	60+	279
2014/15	2015-W22	Bundesweit	0	35-59	519
2014/15	2015-W23	Bundesweit	0	00+	542
2014/15	2015-W23	Bundesweit	0	0-4	2148
2014/15	2015-W23	Bundesweit	0	5-14	785
2014/15	2015-W23	Bundesweit	0	15-34	660
2014/15	2015-W23	Bundesweit	0	60+	232
2014/15	2015-W23	Bundesweit	0	35-59	451
2014/15	2015-W24	Bundesweit	0	00+	597
2014/15	2015-W24	Bundesweit	0	0-4	2482
2014/15	2015-W24	Bundesweit	0	5-14	849
2014/15	2015-W24	Bundesweit	0	15-34	769
2014/15	2015-W24	Bundesweit	0	60+	242
2014/15	2015-W24	Bundesweit	0	35-59	469
2014/15	2015-W25	Bundesweit	0	00+	591
2014/15	2015-W25	Bundesweit	0	0-4	2529
2014/15	2015-W25	Bundesweit	0	5-14	976
2014/15	2015-W25	Bundesweit	0	15-34	723
2014/15	2015-W25	Bundesweit	0	60+	193
2014/15	2015-W25	Bundesweit	0	35-59	482
2014/15	2015-W26	Bundesweit	0	00+	608
2014/15	2015-W26	Bundesweit	0	0-4	2708
2014/15	2015-W26	Bundesweit	0	5-14	915
2014/15	2015-W26	Bundesweit	0	15-34	739
2014/15	2015-W26	Bundesweit	0	60+	219
2014/15	2015-W26	Bundesweit	0	35-59	494
2014/15	2015-W27	Bundesweit	0	00+	594
2014/15	2015-W27	Bundesweit	0	0-4	2461
2014/15	2015-W27	Bundesweit	0	5-14	861
2014/15	2015-W27	Bundesweit	0	15-34	739
2014/15	2015-W27	Bundesweit	0	60+	244
2014/15	2015-W27	Bundesweit	0	35-59	478
2014/15	2015-W28	Bundesweit	0	00+	522
2014/15	2015-W28	Bundesweit	0	0-4	2534
2014/15	2015-W28	Bundesweit	0	5-14	887
2014/15	2015-W28	Bundesweit	0	15-34	591
2014/15	2015-W28	Bundesweit	0	60+	200
2014/15	2015-W28	Bundesweit	0	35-59	394
2014/15	2015-W29	Bundesweit	0	00+	515
2014/15	2015-W29	Bundesweit	0	0-4	2466
2014/15	2015-W29	Bundesweit	0	5-14	880
2014/15	2015-W29	Bundesweit	0	15-34	614
2014/15	2015-W29	Bundesweit	0	60+	176
2014/15	2015-W29	Bundesweit	0	35-59	386
2014/15	2015-W30	Bundesweit	0	00+	442
2014/15	2015-W30	Bundesweit	0	0-4	2187
2014/15	2015-W30	Bundesweit	0	5-14	769
2014/15	2015-W30	Bundesweit	0	15-34	488
2014/15	2015-W30	Bundesweit	0	60+	168
2014/15	2015-W30	Bundesweit	0	35-59	333
2014/15	2015-W31	Bundesweit	0	00+	496
2014/15	2015-W31	Bundesweit	0	0-4	2092
2014/15	2015-W31	Bundesweit	0	5-14	755
2014/15	2015-W31	Bundesweit	0	15-34	591
2014/15	2015-W31	Bundesweit	0	60+	194
2014/15	2015-W31	Bundesweit	0	35-59	411
2014/15	2015-W32	Bundesweit	0	00+	417
2014/15	2015-W32	Bundesweit	0	0-4	1918
2014/15	2015-W32	Bundesweit	0	5-14	588
2014/15	2015-W32	Bundesweit	0	15-34	456
2014/15	2015-W32	Bundesweit	0	60+	160
2014/15	2015-W32	Bundesweit	0	35-59	366
2014/15	2015-W33	Bundesweit	0	00+	418
2014/15	2015-W33	Bundesweit	0	0-4	2016
2014/15	2015-W33	Bundesweit	0	5-14	608
2014/15	2015-W33	Bundesweit	0	15-34	486
2014/15	2015-W33	Bundesweit	0	60+	146
2014/15	2015-W33	Bundesweit	0	35-59	343
2014/15	2015-W34	Bundesweit	0	00+	352
2014/15	2015-W34	Bundesweit	0	0-4	1395
2014/15	2015-W34	Bundesweit	0	5-14	435
2014/15	2015-W34	Bundesweit	0	15-34	491
2014/15	2015-W34	Bundesweit	0	60+	131
2014/15	2015-W34	Bundesweit	0	35-59	285
2014/15	2015-W35	Bundesweit	0	00+	482
2014/15	2015-W35	Bundesweit	0	0-4	2072
2014/15	2015-W35	Bundesweit	0	5-14	726
2014/15	2015-W35	Bundesweit	0	15-34	631
2014/15	2015-W35	Bundesweit	0	60+	162
2014/15	2015-W35	Bundesweit	0	35-59	380
2014/15	2015-W36	Bundesweit	0	00+	481
2014/15	2015-W36	Bundesweit	0	0-4	1891
2014/15	2015-W36	Bundesweit	0	5-14	613
2014/15	2015-W36	Bundesweit	0	15-34	623
2014/15	2015-W36	Bundesweit	0	60+	191
2014/15	2015-W36	Bundesweit	0	35-59	410
2014/15	2015-W37	Bundesweit	0	00+	689
2014/15	2015-W37	Bundesweit	0	0-4	2422
2014/15	2015-W37	Bundesweit	0	5-14	952
2014/15	2015-W37	Bundesweit	0	15-34	963
2014/15	2015-W37	Bundesweit	0	60+	234
2014/15	2015-W37	Bundesweit	0	35-59	587
2014/15	2015-W38	Bundesweit	0	00+	876
2014/15	2015-W38	Bundesweit	0	0-4	3423
2014/15	2015-W38	Bundesweit	0	5-14	1242
2014/15	2015-W38	Bundesweit	0	15-34	1222
2014/15	2015-W38	Bundesweit	0	60+	297
2014/15	2015-W38	Bundesweit	0	35-59	700
2014/15	2015-W39	Bundesweit	0	00+	1075
2014/15	2015-W39	Bundesweit	0	0-4	3812
2014/15	2015-W39	Bundesweit	0	5-14	1436
2014/15	2015-W39	Bundesweit	0	15-34	1552
2014/15	2015-W39	Bundesweit	0	60+	343
2014/15	2015-W39	Bundesweit	0	35-59	910
2015/16	2015-W40	Bundesweit	0	00+	1287
2015/16	2015-W40	Bundesweit	0	0-4	4380
2015/16	2015-W40	Bundesweit	0	5-14	1637
2015/16	2015-W40	Bundesweit	0	15-34	1693
2015/16	2015-W40	Bundesweit	0	60+	455
2015/16	2015-W40	Bundesweit	0	35-59	1189
2015/16	2015-W41	Bundesweit	0	00+	1288
2015/16	2015-W41	Bundesweit	0	0-4	4411
2015/16	2015-W41	Bundesweit	0	5-14	1470
2015/16	2015-W41	Bundesweit	0	15-34	1663
2015/16	2015-W41	Bundesweit	0	60+	521
2015/16	2015-W41	Bundesweit	0	35-59	1199
2015/16	2015-W42	Bundesweit	0	00+	1343
2015/16	2015-W42	Bundesweit	0	0-4	4198
2015/16	2015-W42	Bundesweit	0	5-14	1473
2015/16	2015-W42	Bundesweit	0	15-34	1720
2015/16	2015-W42	Bundesweit	0	60+	559
2015/16	2015-W42	Bundesweit	0	35-59	1312
2015/16	2015-W43	Bundesweit	0	00+	1250
2015/16	2015-W43	Bundesweit	0	0-4	4840
2015/16	2015-W43	Bundesweit	0	5-14	1373
2015/16	2015-W43	Bundesweit	0	15-34	1524
2015/16	2015-W43	Bundesweit	0	60+	496
2015/16	2015-W43	Bundesweit	0	35-59	1176
2015/16	2015-W44	Bundesweit	0	00+	1130
2015/16	2015-W44	Bundesweit	0	0-4	4604
2015/16	2015-W44	Bundesweit	0	5-14	1250
2015/16	2015-W44	Bundesweit	0	15-34	1243
2015/16	2015-W44	Bundesweit	0	60+	526
2015/16	2015-W44	Bundesweit	0	35-59	1061
2015/16	2015-W45	Bundesweit	0	00+	1120
2015/16	2015-W45	Bundesweit	0	0-4	4404
2015/16	2015-W45	Bundesweit	0	5-14	1239
2015/16	2015-W45	Bundesweit	0	15-34	1338
2015/16	2015-W45	Bundesweit	0	60+	477
2015/16	2015-W45	Bundesweit	0	35-59	1036
2015/16	2015-W46	Bundesweit	0	00+	1094
2015/16	2015-W46	Bundesweit	0	0-4	3988
2015/16	2015-W46	Bundesweit	0	5-14	1343
2015/16	2015-W46	Bundesweit	0	15-34	1224
2015/16	2015-W46	Bundesweit	0	60+	444
2015/16	2015-W46	Bundesweit	0	35-59	1089
2015/16	2015-W47	Bundesweit	0	00+	1047
2015/16	2015-W47	Bundesweit	0	0-4	4219
2015/16	2015-W47	Bundesweit	0	5-14	1401
2015/16	2015-W47	Bundesweit	0	15-34	1206
2015/16	2015-W47	Bundesweit	0	60+	402
2015/16	2015-W47	Bundesweit	0	35-59	960
2015/16	2015-W48	Bundesweit	0	00+	1070
2015/16	2015-W48	Bundesweit	0	0-4	4485
2015/16	2015-W48	Bundesweit	0	5-14	1510
2015/16	2015-W48	Bundesweit	0	15-34	1250
2015/16	2015-W48	Bundesweit	0	60+	397
2015/16	2015-W48	Bundesweit	0	35-59	938
2015/16	2015-W49	Bundesweit	0	00+	1099
2015/16	2015-W49	Bundesweit	0	0-4	4384
2015/16	2015-W49	Bundesweit	0	5-14	1526
2015/16	2015-W49	Bundesweit	0	15-34	1331
2015/16	2015-W49	Bundesweit	0	60+	412
2015/16	2015-W49	Bundesweit	0	35-59	964
2015/16	2015-W50	Bundesweit	0	00+	1167
2015/16	2015-W50	Bundesweit	0	0-4	4972
2015/16	2015-W50	Bundesweit	0	5-14	1786
2015/16	2015-W50	Bundesweit	0	15-34	1345
2015/16	2015-W50	Bundesweit	0	60+	454
2015/16	2015-W50	Bundesweit	0	35-59	975
2015/16	2015-W51	Bundesweit	0	00+	1274
2015/16	2015-W51	Bundesweit	0	0-4	5374
2015/16	2015-W51	Bundesweit	0	5-14	1910
2015/16	2015-W51	Bundesweit	0	15-34	1392
2015/16	2015-W51	Bundesweit	0	60+	543
2015/16	2015-W51	Bundesweit	0	35-59	1095
2015/16	2015-W52	Bundesweit	0	00+	711
2015/16	2015-W52	Bundesweit	0	0-4	4003
2015/16	2015-W52	Bundesweit	0	5-14	1096
2015/16	2015-W52	Bundesweit	0	15-34	708
2015/16	2015-W52	Bundesweit	0	60+	319
2015/16	2015-W52	Bundesweit	0	35-59	513
2015/16	2015-W53	Bundesweit	0	00+	652
2015/16	2015-W53	Bundesweit	0	0-4	2923
2015/16	2015-W53	Bundesweit	0	5-14	695
2015/16	2015-W53	Bundesweit	0	15-34	679
2015/16	2015-W53	Bundesweit	0	60+	336
2015/16	2015-W53	Bundesweit	0	35-59	587
2015/16	2016-W01	Bundesweit	0	00+	1402
2015/16	2016-W01	Bundesweit	0	0-4	4203
2015/16	2016-W01	Bundesweit	0	5-14	1492
2015/16	2016-W01	Bundesweit	0	15-34	1546
2015/16	2016-W01	Bundesweit	0	60+	803
2015/16	2016-W01	Bundesweit	0	35-59	1399
2015/16	2016-W02	Bundesweit	0	00+	1270
2015/16	2016-W02	Bundesweit	0	0-4	4333
2015/16	2016-W02	Bundesweit	0	5-14	1463
2015/16	2016-W02	Bundesweit	0	15-34	1434
2015/16	2016-W02	Bundesweit	0	60+	664
2015/16	2016-W02	Bundesweit	0	35-59	1203
2015/16	2016-W03	Bundesweit	0	00+	1435
2015/16	2016-W03	Bundesweit	0	0-4	5544
2015/16	2016-W03	Bundesweit	0	5-14	2046
2015/16	2016-W03	Bundesweit	0	15-34	1610
2015/16	2016-W03	Bundesweit	0	60+	572
2015/16	2016-W03	Bundesweit	0	35-59	1325
2015/16	2016-W04	Bundesweit	0	00+	1611
2015/16	2016-W04	Bundesweit	0	0-4	6691
2015/16	2016-W04	Bundesweit	0	5-14	2496
2015/16	2016-W04	Bundesweit	0	15-34	1663
2015/16	2016-W04	Bundesweit	0	60+	634
2015/16	2016-W04	Bundesweit	0	35-59	1481
2015/16	2016-W05	Bundesweit	0	00+	1556
2015/16	2016-W05	Bundesweit	0	0-4	6180
2015/16	2016-W05	Bundesweit	0	5-14	2338
2015/16	2016-W05	Bundesweit	0	15-34	1661
2015/16	2016-W05	Bundesweit	0	60+	569
2015/16	2016-W05	Bundesweit	0	35-59	1482
2015/16	2016-W06	Bundesweit	0	00+	1592
2015/16	2016-W06	Bundesweit	0	0-4	6061
2015/16	2016-W06	Bundesweit	0	5-14	2210
2015/16	2016-W06	Bundesweit	0	15-34	1856
2015/16	2016-W06	Bundesweit	0	60+	592
2015/16	2016-W06	Bundesweit	0	35-59	1483
